zip,lat,lng,city,state_id,population,density,county_fips,timezone,zip0,weather_station_wmo_2024,hdd_base65F_2024,cdd_base65F_2024,distance_location_station_miles_2024,EPW_file_name_2024,Tdb_holes_2024,Tdew_holes_2024,RH_holes_2024,EnergyPlus Status,Missing Data,Extreme Temperature,Sudden Temp Jumps,Constant Temp Periods,Day-Night Swings,Summer Freezing,Winter Extreme Heat,Missing Temperature Data
17266,40.08751,-77.4119,Walnut Bottom,PA,494,141.7,42041,America/New_York,17266,72511,4008.0,1511.0,30.91963751,72511_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
13639,44.2541,-75.13798,Fine,NY,286,5.7,36089,America/New_York,13639,74370,6208.0,571.0,32.70840009,74370_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
63030,38.12778,-90.74521,Fletcher,MO,340,6.7,29221,America/Chicago,63030,KSUS0,3976.0,1398.0,37.26064621,KSUS0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
98816,47.99847,-120.32949,Chelan,WA,6120,6.0,53007,America/Los_Angeles,98816,72782,5531.0,1019.0,41.78637539,72782_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
75559,33.50992,-94.62748,De Kalb,TX,5168,7.6,48037,America/Chicago,75559,K4O40,2280.0,2309.0,30.65158318,K4O40_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
65752,37.32576,-93.83229,South Greenfield,MO,352,3.2,29057,America/Chicago,65752,KJLN0,3278.0,1895.0,38.55617179,KJLN0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
61472,41.10216,-90.38289,Rio,IL,517,5.1,17095,America/Chicago,61472,72544,4914.0,1069.0,30.64584235,72544_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
84628,39.97343,-112.20579,Eureka,UT,523,9.8,49023,America/Denver,84628,KPVU0,5267.0,1247.0,30.63340192,KPVU0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
97870,44.78891,-117.18786,Richland,OR,634,1.9,41001,America/Los_Angeles,97870,KBKE0,5964.0,545.0,30.633283,KBKE0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
58532,46.85214,-100.10998,Driscoll,ND,267,0.5,38015,America/Chicago,58532,72764,7533.0,580.0,30.63287621,72764_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
66017,39.70789,-95.27548,Denton,KS,380,3.8,20043,America/Chicago,66017,KFNB0,4567.0,1365.0,30.63164486,KFNB0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
78019,28.04207,-99.39643,Encinal,TX,1470,0.6,48283,America/Chicago,78019,KCOT0,633.0,4691.0,30.63100438,KCOT0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
54210,45.25343,-87.0356,Ellison Bay,WI,862,12.5,55029,America/Chicago,54210,KMNM0,6570.0,390.0,30.63085432,KMNM0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
57435,45.17654,-98.91268,Cresbard,SD,245,0.7,46049,America/Chicago,57435,72659,6997.0,710.0,30.62261235,72659_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
43718,40.00942,-81.0009,Belmont,OH,2926,21.2,39013,America/New_York,43718,KAFJ0,4792.0,827.0,38.58818813,KAFJ0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
25601,37.85903,-82.00464,Logan,WV,5238,102.2,54045,America/New_York,25601,KPBX0,3635.0,1160.0,36.9406155,KPBX0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
87933,32.79024,-107.27793,Derry,NM,138,43.6,35051,America/Denver,87933,72271,2762.0,2277.0,30.61939251,72271_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
71044,32.968,-93.88232,Ida,LA,679,4.9,22017,America/Chicago,71044,KDTN0,1622.0,3000.0,30.61618915,KDTN0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
84540,39.24348,-109.43536,Thompson,UT,146,0.1,49019,America/Denver,84540,KCNY0,4850.0,1837.0,37.85920058,KCNY0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
76665,31.91349,-97.71634,Meridian,TX,2523,6.1,48035,America/Chicago,76665,KMNZ0,1729.0,2816.0,30.61187219,KMNZ0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
25666,37.92672,-82.24888,Breeden,WV,619,8.4,54059,America/New_York,25666,KPBX0,3635.0,1160.0,30.60503642,KPBX0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
54566,45.43213,-88.62055,Wabeno,WI,1322,3.9,55041,America/Chicago,54566,KAIG0,7555.0,195.0,30.59967837,KAIG0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
63750,37.14849,-90.18596,Gipsy,MO,5,0.2,29017,America/Chicago,63750,72330,3242.0,1717.0,30.59583536,72330_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
26681,38.22732,-80.71023,Nettie,WV,1474,15.8,54067,America/New_York,26681,72414,3726.0,1361.0,49.19929166,72414_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
77963,28.65701,-97.41547,Goliad,TX,5712,3.4,48175,America/Chicago,77963,KRKP0,551.0,4226.0,45.45615962,KRKP0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
68922,40.33395,-99.89664,Arapahoe,NE,1467,3.5,31065,America/Chicago,68922,KHDE0,5370.0,964.0,30.58552455,KHDE0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
69152,42.10926,-101.13245,Mullen,NE,807,0.2,31091,America/Denver,69152,KTIF0,6004.0,861.0,30.57360892,KTIF0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
36865,32.60285,-85.58996,Loachapoka,AL,34,130.2,1081,America/Chicago,36865,KALX0,2101.0,2034.0,30.56267234,KALX0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
58431,46.50768,-98.48494,Dickey,ND,118,0.6,38045,America/Chicago,58431,KJMS0,7728.0,461.0,30.56201853,KJMS0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
67024,37.11328,-96.48699,Cedar Vale,KS,874,1.5,20019,America/Chicago,67024,KWLD0,3399.0,2112.0,30.56086211,KWLD0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
80824,39.64665,-102.51712,Kirk,CO,235,0.8,8125,America/Denver,80824,KITR0,5498.0,1003.0,30.53873358,KITR0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good
81133,37.42918,-105.31028,Fort Garland,CO,1199,1.2,8023,America/Denver,81133,72462,7605.0,106.0,30.52973372,72462_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
57424,45.01655,-98.53829,Ashton,SD,249,0.6,46115,America/Chicago,57424,72659,6997.0,710.0,30.52725024,72659_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
73771,36.87045,-97.96623,Wakita,OK,386,1.1,40053,America/Chicago,73771,74647,3124.0,2441.0,30.51957275,74647_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
58250,48.27871,-98.0078,Lankin,ND,210,0.9,38099,America/Chicago,58250,KGFK0,7791.0,562.0,44.77153868,KGFK0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
54493,44.70187,-90.80356,Willard,WI,613,2.2,55019,America/Chicago,54493,KMFI0,6657.0,410.0,30.51507676,KMFI0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Suspicious,Suspicious,Suspicious,Good,Good
39146,32.87092,-89.99534,Pickens,MS,2124,6.0,28163,America/Chicago,39146,72235,1719.0,2738.0,38.51753931,72235_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
12503,42.0385,-73.58041,Ancramdale,NY,520,9.5,36021,America/New_York,12503,74410,6307.0,452.0,30.51250024,74410_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
27875,35.45785,-76.48668,Scranton,NC,424,3.0,37095,America/New_York,27875,KEWN0,2227.0,1929.0,41.12970382,KEWN0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
56671,47.91059,-95.31776,Redlake,MN,3294,5.8,27007,America/Chicago,56671,KFSE0,8307.0,291.0,30.50130276,KFSE0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
25252,38.88882,-81.53252,Le Roy,WV,1186,7.8,54035,America/New_York,25252,KPKB0,4162.0,1162.0,31.92032688,KPKB0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
64676,39.64499,-93.05431,Rothville,MO,143,2.0,29041,America/Chicago,64676,KCDJ0,4271.0,1351.0,30.48942011,KCDJ0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
97435,43.70037,-123.33489,Drain,OR,2137,8.5,41019,America/Los_Angeles,97435,72693,4281.0,436.0,30.48547379,72693_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
41397,37.68664,-83.67023,Zoe,KY,33,4.6,21129,America/New_York,41397,KIOB0,3949.0,1132.0,30.71511565,KIOB0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
25652,37.78936,-82.05341,Whitman,WV,1337,30.5,54045,America/New_York,25652,KPBX0,3635.0,1160.0,32.15902202,KPBX0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
71422,32.07824,-92.66397,Dodson,LA,1709,4.5,22127,America/Chicago,71422,KRSN0,1887.0,2330.0,30.47089287,KRSN0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
16434,41.79378,-79.66503,Spartansburg,PA,3167,19.5,42039,America/New_York,16434,KFKL0,5619.0,506.0,30.45671983,KFKL0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
56681,47.60997,-94.25265,Squaw Lake,MN,274,1.0,27061,America/Chicago,56681,72755,8309.0,299.0,32.63531623,72755_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
80810,38.82309,-102.45986,Cheyenne Wells,CO,1231,0.9,8017,America/Denver,80810,KITR0,5498.0,1003.0,30.4535841,KITR0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good
65604,37.2741,-93.60132,Ash Grove,MO,3603,16.3,29077,America/Chicago,65604,72440,3572.0,1551.0,30.4509543,72440_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
4847,44.25104,-69.18961,Hope,ME,1583,27.8,23013,America/New_York,4847,KAUG0,6290.0,565.0,30.43901653,KAUG0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
67458,39.16778,-97.29706,Longford,KS,231,1.4,20027,America/Chicago,67458,72455,4136.0,1699.0,30.43742339,72455_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
64421,39.91297,-94.93341,Amazonia,MO,1005,14.1,29003,America/Chicago,64421,KFNB0,4567.0,1365.0,36.69486042,KFNB0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
65069,38.75374,-91.59182,Rhineland,MO,635,3.3,29139,America/Chicago,65069,KJEF0,3658.0,1673.0,32.44467408,KJEF0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
59914,47.85966,-114.28323,Dayton,MT,208,5.8,30047,America/Denver,59914,72779,7407.0,289.0,30.43411161,72779_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
78879,29.64778,-99.67588,Rio Frio,TX,137,1.2,48385,America/Chicago,78879,KHDO0,1102.0,3632.0,36.01704562,KHDO0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
57570,43.23712,-100.87597,Rosebud,SD,2019,8.2,46121,America/Chicago,57570,72567,6292.0,973.0,30.42839621,72567_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
83469,45.36347,-114.4059,Shoup,ID,28,0.0,16059,America/Boise,83469,72686,7322.0,399.0,30.42246303,72686_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
55605,47.96314,-89.75309,Grand Portage,MN,722,3.9,27031,America/Chicago,55605,KCKC0,9156.0,80.0,30.42197336,KCKC0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
57043,43.41623,-97.31155,Marion,SD,1339,4.7,46125,America/Chicago,57043,72651,6067.0,842.0,30.41938738,72651_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
68769,42.32227,-97.81212,Plainview,NE,1671,4.5,31139,America/Chicago,68769,KLCG0,5858.0,826.0,42.78336075,KLCG0_2024.epw,True,True,True,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
72628,35.8346,-93.28745,Deer,AR,914,3.1,5101,America/Chicago,72628,72342,2676.0,2164.0,41.7440605,72342_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
24944,38.38973,-79.78368,Green Bank,WV,490,6.3,54075,America/New_York,24944,KHSP0,5266.0,572.0,30.40827343,KHSP0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
58856,48.58635,-103.71719,Zahl,ND,107,0.2,38105,America/Chicago,58856,KD500,8889.0,325.0,30.40812548,KD500_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
68820,41.10858,-98.70223,Boelus,NE,346,3.3,31093,America/Chicago,68820,KEAR0,5402.0,957.0,30.78886843,KEAR0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
42361,37.52072,-86.6844,Olaton,KY,430,4.8,21183,America/Chicago,42361,KBWG0,3032.0,1894.0,41.09649862,KBWG0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
41352,37.82357,-83.33355,Mize,KY,670,12.2,21175,America/New_York,41352,KIOB0,3949.0,1132.0,38.7537307,KIOB0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
84726,37.73904,-111.59129,Escalante,UT,864,0.9,49017,America/Denver,84726,KBCE0,7999.0,114.0,30.38854882,KBCE0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good
28705,36.04365,-82.15888,Bakersville,NC,7139,21.9,37121,America/New_York,28705,72315,3423.0,1015.0,42.75513713,72315_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
26149,39.46525,-80.89183,Middlebourne,WV,2061,10.7,54095,America/New_York,26149,KPKB0,4162.0,1162.0,30.37853816,KPKB0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
58016,47.36709,-97.46169,Clifford,ND,119,0.7,38097,America/Chicago,58016,KGFK0,7791.0,562.0,42.26817537,KGFK0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
25699,37.96167,-82.33258,Wilsondale,WV,110,2.9,54099,America/New_York,25699,72425,3463.0,1583.0,30.37522173,72425_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
97057,45.00276,-120.7499,Shaniko,OR,14,8.1,41065,America/Los_Angeles,97057,KBDN0,5865.0,622.0,66.54973181,KBDN0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
97001,44.92441,-120.65,Antelope,OR,354,0.5,41065,America/Los_Angeles,97001,KBDN0,5865.0,622.0,63.42016139,KBDN0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
4645,44.05408,-68.6282,Isle Au Haut,ME,26,0.8,23013,America/New_York,4645,72607,6684.0,431.0,52.97554665,72607_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
56548,47.37051,-96.7535,Halstad,MN,791,4.8,27107,America/Chicago,56548,72753,7086.0,710.0,30.35389106,72753_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
5903,44.93231,-71.58281,Canaan,VT,904,5.2,50009,America/New_York,5903,KEFK0,7215.0,355.0,31.77197136,KEFK0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
12406,42.10202,-74.55241,Arkville,NY,922,8.2,36025,America/New_York,12406,72515,6125.0,471.0,31.35069922,72515_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
49883,46.43518,-86.01333,Seney,MI,136,0.2,26153,America/Detroit,49883,KISQ0,7189.0,164.0,32.71274785,KISQ0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
66440,39.26436,-95.67877,Hoyt,KS,1737,13.6,20085,America/Chicago,66440,72456,3995.0,1708.0,32.25455687,72456_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
70774,30.20762,-90.77383,Saint Amant,LA,10507,53.4,22005,America/Chicago,70774,KHDC0,1349.0,2803.0,30.32989039,KHDC0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
58853,48.07536,-103.83679,Trenton,ND,196,20.2,38105,America/Chicago,58853,KSDY0,7748.0,608.0,30.32910553,KSDY0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
63548,40.53009,-92.48521,Lancaster,MO,1307,6.6,29197,America/Chicago,63548,KIRK0,4825.0,1029.0,30.32892827,KIRK0_2024.epw,False,False,False,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good
86441,35.56922,-114.37781,Dolan Springs,AZ,2404,1.8,4015,America/Phoenix,86441,72370,2902.0,3028.0,33.3623967,72370_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
26679,38.16527,-80.79764,Mount Nebo,WV,1870,13.7,54067,America/New_York,26679,72414,3726.0,1361.0,45.69729,72414_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
21651,39.25903,-75.8534,Millington,MD,2735,27.1,24029,America/New_York,21651,KDMH0,2972.0,2066.0,40.86260149,KDMH0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
70725,30.13057,-90.9581,Darrow,LA,1719,78.0,22005,America/Chicago,70725,KPTN0,1022.0,3060.0,36.96896503,KPTN0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
65770,37.42338,-93.54707,Walnut Grove,MO,3371,13.0,29077,America/Chicago,65770,72440,3572.0,1551.0,30.30335852,72440_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
57323,44.14585,-97.71383,Carthage,SD,220,0.9,46097,America/Chicago,57323,72654,6704.0,746.0,30.49270784,72654_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
64501,39.76563,-94.84462,Saint Joseph,MO,12692,1357.2,29021,America/Chicago,64501,72446,4263.0,1403.0,32.93077901,72446_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
4224,44.58017,-70.40111,Dixfield,ME,2493,13.0,23017,America/New_York,4224,72616,7710.0,277.0,30.29492694,72616_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
66873,38.61561,-96.67447,Wilsey,KS,255,1.2,20127,America/Chicago,66873,72455,4136.0,1699.0,30.28749135,72455_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
63344,39.23691,-91.00429,Eolia,MO,1378,6.8,29163,America/Chicago,63344,KPPQ0,4282.0,1218.0,30.27762206,KPPQ0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
38953,33.92643,-89.92772,Scobey,MS,360,3.1,28135,America/Chicago,38953,KGWO0,1949.0,2719.0,31.19074263,KGWO0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
83666,43.9633,-115.97588,Placerville,ID,26,1.0,16015,America/Boise,83666,72681,5005.0,1417.0,30.26345274,72681_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
58029,47.11674,-97.40006,Erie,ND,96,0.9,38017,America/Chicago,58029,72753,7086.0,710.0,30.25827038,72753_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
64471,40.25602,-94.19423,New Hampton,MO,428,3.9,29081,America/Chicago,64471,KLWD0,5046.0,986.0,30.25404526,KLWD0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
39336,32.28886,-89.26542,Lawrence,MS,1364,6.8,28101,America/Chicago,39336,72234,1947.0,2445.0,30.25402992,72234_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
57233,44.51193,-97.39821,Erwin,SD,152,1.7,46077,America/Chicago,57233,KATY0,7289.0,521.0,30.24404108,KATY0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
74724,34.34711,-94.85598,Bethel,OK,399,4.8,40089,America/Chicago,74724,K4O40,2280.0,2309.0,30.2434621,K4O40_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
70542,30.00522,-92.58841,Gueydan,LA,3633,7.4,22113,America/Chicago,70542,KIYA0,1186.0,2999.0,30.24144301,KIYA0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
98564,46.45637,-122.43293,Mossyrock,WA,2336,6.4,53041,America/Los_Angeles,98564,KCLS0,4958.0,167.0,30.23882509,KCLS0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
85931,34.45127,-110.86441,Forest Lakes,AZ,203,0.3,4005,America/Phoenix,85931,72374,4090.0,1855.0,41.07949492,72374_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
17262,40.14603,-77.73624,Spring Run,PA,1562,22.8,42055,America/New_York,17262,KHGR0,4067.0,1381.0,30.23479739,KHGR0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
25671,37.88386,-82.19187,Dingess,WV,1376,16.9,54059,America/New_York,25671,KPBX0,3635.0,1160.0,30.23440942,KPBX0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
12481,41.98299,-74.22481,Shokan,NY,1398,43.1,36111,America/New_York,12481,KPOU0,5153.0,863.0,30.23390789,KPOU0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
57383,43.71959,-98.71463,White Lake,SD,799,1.2,46003,America/Chicago,57383,72653,6523.0,754.0,30.22875096,72653_2024.epw,True,True,True,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
57531,43.9707,-100.49108,Draper,SD,115,0.1,46075,America/Chicago,57531,KICR0,6009.0,1012.0,51.56933207,KICR0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
66956,39.79256,-98.22586,Mankato,KS,1162,2.3,20089,America/Chicago,66956,KHJH0,4844.0,1238.0,41.97726086,KHJH0_2024.epw,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
69125,41.61648,-102.83343,Broadwater,NE,328,0.5,31123,America/Denver,69125,KAIA0,6508.0,737.0,30.2129552,KAIA0_2024.epw,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
